d1_or_not,primary_position,height,weight,sixty_time,of_velo,player_region,exit_velo_max,throwing_hand,hitting_handedness
0,OF,75.0,182.0,7.31,83.0,Northeast,87.5,R,R
0,OF,69.0,155.0,6.92,74.0,Midwest,86.0,R,R
0,OF,69.0,170.0,7.154569149017334,,South,86.2,R,R
0,OF,74.0,190.0,7.6,87.0,Northeast,97.2,R,R
0,OF,73.0,175.0,7.0,82.0,Midwest,91.0,R,R
0,OF,69.0,147.7,6.68,86.0,Midwest,94.9,R,R
1,OF,69.0,150.0,7.63,82.0,South,82.0,L,L
0,OF,72.0,193.0,6.81,82.0,Midwest,97.7,R,R
0,OF,73.0,175.0,7.07,87.0,Midwest,95.7,R,R
0,OF,68.0,188.0,6.89,86.0,Northeast,99.3,R,L
0,OF,72.0,172.0,6.82,83.0,Midwest,93.5,R,R
0,OF,70.0,165.0,6.83,75.0,Midwest,89.8,L,L
1,OF,70.0,170.0,7.000857353210449,,South,93.11233520507812,R,R
0,OF,74.0,190.0,6.72,84.0,West,99.3,R,R
0,OF,74.0,200.0,7.21,90.0,South,95.3,R,R
0,OF,69.0,160.0,6.69,82.0,Midwest,91.9,R,R
0,OF,71.0,160.0,7.36,79.0,West,94.0,L,L
0,OF,70.0,170.0,6.92,81.0,Midwest,88.3,R,R
1,OF,70.0,175.0,6.54,90.0,Northeast,95.9,R,R
0,OF,71.0,160.0,7.05,82.0,Northeast,87.7,R,R
0,OF,70.0,187.0,6.58,91.0,South,100.5,R,R
0,OF,71.0,170.0,6.92,79.0,West,90.0,R,R
0,OF,68.0,151.0,7.09,77.0,Northeast,85.4,L,R
0,OF,74.0,200.0,6.88,86.0,Midwest,98.5,R,L
0,OF,71.0,165.0,6.78,85.0,Northeast,92.8,R,R
1,OF,70.0,185.0,6.94,90.0,South,94.3,R,R
0,OF,70.0,145.0,7.5,72.0,West,76.0,R,R
1,OF,67.0,150.0,7.489426136016846,,West,87.05066680908203,R,R
1,OF,71.0,177.0,7.11,87.0,West,97.9,L,L
0,OF,71.0,165.0,7.18,83.0,Midwest,85.8,R,R
0,OF,71.0,175.0,6.59,83.0,Northeast,90.9,R,R
0,OF,72.0,160.0,6.7560648918151855,,South,96.61031341552734,R,S
1,OF,72.0,155.0,7.15,83.0,South,93.5,L,L
1,OF,72.0,185.0,6.94,80.0,South,93.6,R,R
0,OF,71.0,180.0,7.24,80.0,South,93.0,L,R
1,OF,70.0,180.0,6.91,96.0,Midwest,97.6,R,R
0,OF,72.0,200.0,6.998996257781982,80.0,Midwest,87.9,R,R
0,OF,70.0,155.0,6.71,79.0,Midwest,91.0,L,L
0,OF,73.0,195.0,6.86,86.0,Midwest,102.0,R,R
0,OF,70.0,140.0,7.4,77.0,West,86.0,R,R
0,OF,70.0,175.0,6.8,90.0,Midwest,92.6,R,R
0,OF,74.0,170.0,6.69,81.0,Midwest,94.1,R,R
0,OF,72.0,150.0,6.92,82.0,South,92.7,R,R
0,OF,70.0,180.0,7.54,83.0,South,91.7,R,R
1,OF,71.0,165.0,6.68,86.0,South,94.5,L,L
0,OF,70.0,140.0,7.53,78.0,Northeast,83.5,L,R
0,OF,69.0,130.0,6.99,83.0,South,85.4,R,R
1,OF,72.0,165.0,7.58,,Northeast,84.0,L,L
0,OF,74.0,180.0,7.45,93.0,Midwest,97.9,R,R
1,OF,71.0,170.0,7.46,80.0,West,90.0,L,L
0,OF,72.0,165.0,7.04,78.0,West,90.4,R,R
1,OF,74.0,180.0,6.736086368560791,,West,95.42694854736328,R,R
0,OF,67.0,150.0,7.131922721862793,,Northeast,92.44720458984376,R,R
1,OF,70.0,185.0,6.86,89.0,Northeast,92.0,R,R
0,OF,69.0,166.9,6.71,80.0,Midwest,95.3,R,R
1,OF,72.0,204.4,7.0,89.0,South,96.2,R,R
1,OF,75.0,220.0,6.95,81.0,South,105.3,R,R
0,OF,67.0,143.0,7.08,80.0,South,83.1,R,R
0,OF,74.0,200.0,7.19,86.0,South,93.2,R,R
0,OF,74.0,205.0,7.161623954772949,,South,95.38875579833984,R,R
0,OF,70.0,165.0,7.0,91.0,Midwest,92.0,L,L
0,OF,73.0,175.0,6.55,85.0,Midwest,94.4,R,R
1,OF,71.0,175.0,6.92,84.0,Midwest,94.4,L,L
1,OF,68.0,150.0,7.070050239562988,,Midwest,86.44483184814453,R,R
0,OF,75.0,185.0,7.09,75.0,West,92.3,R,R
1,OF,74.0,205.0,6.72,82.0,Northeast,93.9,R,R
0,OF,72.0,185.0,7.33,84.0,Midwest,93.7,R,R
0,OF,70.0,170.0,7.08,78.0,South,92.0,R,R
1,OF,70.0,172.0,6.71,75.0,Midwest,85.0,R,R
0,OF,67.0,150.0,7.18,88.0,Northeast,90.7,L,L
0,OF,72.0,180.0,7.0,83.0,West,87.0,R,R
1,OF,75.0,203.0,7.08458948135376,,South,98.36458587646484,L,L
0,OF,76.0,200.0,6.97,92.0,Northeast,98.2,R,R
0,OF,74.0,155.0,6.86,82.0,Midwest,91.3,R,R
0,OF,71.0,180.0,7.2,88.0,South,96.9,L,L
0,OF,73.0,185.0,6.78,88.0,Midwest,93.4,R,L
0,OF,70.0,200.0,7.72,75.0,Northeast,86.7,L,L
0,OF,75.0,190.0,7.23,83.0,Northeast,92.3,R,R
0,OF,70.0,155.0,7.292672157287598,85.0,Northeast,90.4,R,R
1,OF,74.0,205.0,7.19,78.0,Northeast,92.8,L,L
0,OF,69.0,150.0,7.14,89.0,West,91.3,R,R
0,OF,71.0,160.0,7.36,75.0,Northeast,90.2,R,R
0,OF,73.0,178.0,7.64,82.0,Northeast,92.9,R,R
0,OF,72.0,160.0,6.87,80.0,South,93.2,R,R
0,OF,75.0,195.0,7.84,77.0,Northeast,92.0,R,R
1,OF,72.0,180.0,6.45,94.0,South,98.1,R,R
0,OF,73.0,175.0,7.01,79.0,Midwest,90.0,R,R
0,OF,73.0,170.0,6.82,83.0,Midwest,91.2,R,R
0,OF,74.0,195.0,7.06,75.0,Midwest,86.7,R,R
1,OF,75.0,195.0,6.9,92.0,South,101.0,R,R
0,OF,74.0,185.0,7.24,70.0,South,89.3,R,R
0,OF,71.0,160.0,7.35,82.0,South,84.6,R,R
0,OF,69.0,155.0,7.44,78.0,West,89.9,L,L
1,OF,71.0,165.0,6.98660945892334,,Northeast,97.39148712158205,R,R
0,OF,70.0,135.0,7.43,79.0,Northeast,84.5,R,R
0,OF,74.0,203.9,6.97,82.0,Midwest,100.0,R,L
0,OF,70.0,140.0,7.14,76.0,Northeast,88.1,R,R
1,OF,73.0,167.0,7.33,75.0,West,85.0,R,L
0,OF,72.0,190.0,7.086653232574463,82.0,West,93.0,R,R
0,OF,70.0,155.0,7.1,80.0,Midwest,90.6,L,L
0,OF,72.0,180.0,7.6,,Midwest,80.0,R,R
0,OF,74.0,165.0,7.16,82.0,Midwest,93.3,R,R
0,OF,67.0,177.0,6.6,86.0,Midwest,89.8,R,R
1,OF,70.0,189.0,6.65,92.0,Midwest,100.5,R,R
1,OF,71.0,186.0,6.91,93.0,Midwest,101.7,L,L
0,OF,70.0,155.0,6.92,87.0,South,91.0,R,R
0,OF,70.0,180.0,7.01,84.0,Midwest,95.0,R,L
0,OF,72.0,200.0,7.3,85.0,Midwest,87.4,R,L
0,OF,73.0,205.0,7.24,90.0,South,98.0,R,R
0,OF,69.0,160.0,7.96,78.0,South,74.0,L,L
0,OF,70.0,185.0,7.43,85.0,Midwest,93.0,R,R
1,OF,70.0,177.0,6.63,93.0,South,98.9,R,R
1,OF,74.0,195.0,6.92,85.0,South,96.1,R,R
0,OF,72.0,180.0,7.19,81.0,Midwest,90.6,R,R
0,OF,70.0,160.0,6.59,77.0,Midwest,82.1,R,R
1,OF,71.0,185.0,6.87,,Northeast,83.0,R,R
0,OF,73.0,200.0,7.26,83.0,Midwest,97.8,R,R
0,OF,67.0,155.0,6.9,86.0,Midwest,95.7,L,L
1,OF,74.0,205.0,6.92,89.0,South,94.9,R,R
0,OF,70.0,165.0,7.33,81.0,Midwest,76.0,R,R
0,OF,75.0,175.0,7.001522064208984,,West,88.32931518554688,R,L
0,OF,70.0,150.0,7.08,76.0,Northeast,84.1,L,L
0,OF,68.0,168.4,6.86,80.0,Northeast,92.9,R,R
0,OF,76.0,186.7,7.11,74.0,West,98.2,R,R
0,OF,75.0,193.0,7.82,,Midwest,86.8,R,R
0,OF,71.0,185.0,7.1,86.0,Northeast,95.6,R,R
1,OF,72.0,190.0,7.1042327880859375,,West,89.75677490234375,L,L
1,OF,71.0,175.0,6.45,87.0,Midwest,88.0,R,R
1,OF,70.0,160.0,6.82,69.0,Northeast,88.8,R,L
1,OF,71.0,185.0,6.67,81.0,South,89.8,R,R
0,OF,75.0,205.0,6.868381500244141,,South,101.94444274902344,R,R
0,OF,71.0,178.0,6.97,88.0,South,89.1,R,R
1,OF,73.0,180.0,6.94,92.0,Midwest,92.0,R,R
0,OF,74.0,195.0,7.325893878936768,73.0,Midwest,87.5,R,L
0,OF,71.0,175.0,6.58,85.0,Midwest,84.0,L,R
0,OF,72.0,190.0,7.0,87.0,Midwest,97.9,R,R
0,OF,71.0,155.0,7.427182674407959,84.0,Midwest,85.0,L,L
0,OF,77.0,215.0,6.94,85.0,Midwest,100.5,L,S
0,OF,73.0,190.0,6.51,88.0,Midwest,103.4,R,R
0,OF,71.0,170.0,7.2546586990356445,,Midwest,90.7670440673828,R,R
0,OF,70.0,145.0,7.212304592132568,,Northeast,94.69615173339844,R,R
0,OF,72.0,165.0,7.42,82.0,Midwest,86.0,R,R
0,OF,76.0,210.0,6.89,,Midwest,95.96585083007812,R,R
0,OF,72.0,175.0,7.497791290283203,,,89.967529296875,R,R
0,OF,71.0,155.0,7.61,85.0,Midwest,88.0,R,R
0,OF,74.0,190.0,6.83,90.0,Midwest,95.1,R,R
0,OF,74.0,170.0,7.09,81.0,West,89.8,R,R
1,OF,72.0,165.0,6.84,81.0,West,95.7,R,R
0,OF,74.0,190.0,7.11,80.0,Midwest,97.0,R,R
1,OF,75.0,220.0,6.83,95.0,South,96.0,R,R
0,OF,70.0,190.0,7.33,78.0,South,92.0,L,L
0,OF,69.0,180.0,7.39,81.0,Midwest,88.2,R,R
0,OF,69.0,155.0,7.21,83.0,Midwest,87.8,R,L
0,OF,77.0,225.0,7.3,86.0,West,96.7,R,R
0,OF,71.0,190.0,6.94,83.0,Midwest,92.0,R,L
1,OF,78.0,220.0,6.83,91.0,Midwest,98.0,L,R
0,OF,72.0,190.0,6.8,90.0,South,104.9,R,R
0,OF,69.0,175.0,7.2,86.0,Midwest,92.3,R,R
1,OF,72.0,190.0,7.4,65.0,South,90.9,R,R
0,OF,70.0,160.0,6.83,83.0,Midwest,93.7,R,R
0,OF,74.0,213.9,6.75,88.0,Midwest,103.7,L,R
0,OF,72.0,160.0,7.28,82.0,Midwest,88.1,R,R
0,OF,71.0,170.0,6.9679484367370605,,West,91.8552474975586,R,R
0,OF,72.0,170.0,6.93,90.0,Midwest,87.8,R,R
0,OF,68.0,160.0,7.47,81.0,Midwest,85.8,R,R
0,OF,73.0,205.0,7.23,75.0,Northeast,88.0,R,R
1,OF,69.0,180.0,6.62,85.0,Midwest,96.9,L,L
0,OF,77.0,188.3,7.29,79.0,South,96.7,R,R
0,OF,70.0,165.0,7.208704471588135,,Northeast,88.8454360961914,L,L
1,OF,70.0,156.0,7.31,80.0,Northeast,85.8,R,L
0,OF,71.0,205.0,6.98,77.0,Midwest,92.3,R,R
0,OF,71.0,180.0,6.98,88.0,Midwest,94.7,L,L
0,OF,69.0,165.0,6.66,94.0,South,93.6,R,R
0,OF,73.0,195.0,6.72,79.0,Midwest,93.7,R,R
0,OF,72.0,160.0,6.59,76.0,Midwest,80.0,L,L
0,OF,74.0,200.0,6.98,86.0,Midwest,93.8,R,R
0,OF,74.0,210.0,7.01,84.0,South,97.6,R,R
0,OF,69.0,150.0,6.81,,Midwest,86.5,R,R
0,OF,76.0,210.0,7.054480075836182,,Midwest,94.0,R,L
0,OF,76.0,210.0,7.251677989959717,,Midwest,94.0,R,L
0,OF,69.0,145.0,7.1,83.0,Northeast,85.6,R,R
1,OF,70.0,175.0,7.0,80.0,Northeast,90.7,L,R
0,OF,71.0,180.0,6.65,81.0,Northeast,98.0,R,R
0,OF,70.0,180.0,7.05047082901001,,Midwest,91.51058959960938,L,L
1,OF,74.0,175.0,6.72,83.0,West,72.0,R,R
0,OF,73.0,193.0,7.1,85.0,Northeast,89.0,R,R
0,OF,72.0,189.0,7.39,82.0,Northeast,88.5,R,R
0,OF,71.0,162.0,7.04,74.0,South,90.7,R,R
1,OF,70.0,170.0,7.43,84.0,South,92.7,R,R
0,OF,72.0,205.0,6.82,89.0,West,99.8,R,R
0,OF,71.0,175.0,7.21,73.0,Northeast,88.6,L,L
0,OF,74.0,165.0,6.5,86.0,Midwest,94.4,R,R
0,OF,72.0,175.0,7.03,86.0,South,91.4,R,R
0,OF,75.0,220.0,7.01,80.0,South,105.5,R,R
0,OF,72.0,182.1,6.89,89.0,South,93.3,L,L
0,OF,72.0,185.0,7.46,85.0,South,92.9,R,R
0,OF,72.0,180.0,7.89,,South,98.5,L,L
0,OF,67.0,160.0,7.71,73.0,Northeast,85.4,R,R
0,OF,67.0,160.0,7.83,71.0,Northeast,81.1,R,R
0,OF,71.0,175.0,7.174272060394287,,Midwest,92.78296661376952,R,R
0,OF,75.0,185.0,7.55,70.0,Northeast,85.7,R,R
0,OF,69.0,174.0,7.33,74.0,Northeast,86.1,L,L
0,OF,72.0,170.0,6.87,83.0,Midwest,90.8,R,L
0,OF,74.0,200.0,6.9,89.0,Midwest,94.8,R,R
1,OF,71.0,185.0,6.86,89.0,South,103.0,R,R
0,OF,72.0,180.0,7.03,84.0,Midwest,94.9,R,R
0,OF,71.0,180.0,7.35,83.0,South,84.5,R,R
0,OF,73.0,170.0,6.16,94.0,Midwest,94.2,R,L
0,OF,73.0,175.0,7.01,75.0,South,84.2,R,R
0,OF,71.0,150.0,6.88,79.0,South,88.0,R,R
1,OF,70.0,190.0,6.93,88.0,South,96.4,R,R
1,OF,72.0,160.0,6.5,84.0,Northeast,97.0,R,R
1,OF,73.0,180.0,6.47,87.0,South,92.4,R,R
1,OF,72.0,175.0,6.859855651855469,,Midwest,91.84571075439452,L,L
0,OF,74.0,178.0,7.03,89.0,Midwest,92.0,R,R
0,OF,69.0,160.0,7.01,79.0,South,85.1,R,R
0,OF,73.0,185.0,6.9,86.0,Midwest,92.1,R,L
0,OF,74.0,180.0,7.12,86.0,South,96.8,R,R
0,OF,72.0,202.0,7.18,79.0,Northeast,95.6,R,R
0,OF,68.0,165.0,7.07,82.0,South,87.4,R,L
0,OF,66.0,150.0,6.920251369476318,,South,98.60930633544922,R,R
0,OF,71.0,173.0,7.11,86.0,West,100.7,R,R
0,OF,69.0,155.0,7.29,83.0,Northeast,89.4,R,R
0,OF,73.0,170.0,7.174497604370117,,Midwest,87.30766296386719,R,L
0,OF,72.0,164.2,7.07,84.0,West,98.3,R,R
0,OF,69.0,138.0,6.93,79.0,South,92.9,R,R
1,OF,73.0,205.0,7.16,,South,93.0,R,R
1,OF,74.0,190.0,7.145904541015625,,South,89.14923858642578,R,R
0,OF,73.0,190.0,7.33,78.0,Midwest,92.0,R,L
0,OF,73.0,185.0,6.71,85.0,Midwest,93.4,L,L
0,OF,75.0,170.0,6.93,77.0,Northeast,90.7,R,R
1,OF,68.0,145.0,6.56,86.0,South,89.0,R,L
0,OF,69.0,165.0,6.58,87.0,Midwest,96.2,L,R
0,OF,73.0,180.0,7.42,82.0,Midwest,97.3,R,R
1,OF,73.0,185.0,7.134037494659424,,West,90.8846664428711,R,R
0,OF,75.0,210.0,7.54,77.0,Midwest,91.2,L,R
1,OF,72.0,160.0,6.93,90.0,West,93.6904525756836,R,L
0,OF,73.0,170.0,6.99,80.0,South,87.0,R,R
1,OF,70.0,190.0,7.47,79.0,South,99.1,R,R
0,OF,67.0,155.0,7.005594730377197,,Midwest,93.06961059570312,R,L
0,OF,69.0,158.0,7.09,87.0,Midwest,94.2,L,L
0,OF,69.0,170.0,7.55,76.0,Midwest,93.7,R,R
0,OF,71.0,178.0,7.08683967590332,,South,86.48439025878906,R,R
0,OF,73.0,180.0,7.32,81.0,Midwest,89.6,R,R
0,OF,69.0,165.0,7.052092552185059,83.0,Midwest,94.1,R,R
0,OF,66.0,155.0,8.25,64.0,West,78.6,R,R
0,OF,73.0,190.0,7.14,89.0,South,95.4,R,R
0,OF,72.0,160.0,6.98,86.0,Midwest,88.5,R,R
1,OF,70.0,170.0,7.107395648956299,,South,96.41117095947266,R,L
1,OF,72.0,192.7,6.3,95.0,Northeast,106.6,R,R
0,OF,69.0,165.0,7.06,85.0,Midwest,91.1,R,R
0,OF,73.0,170.0,6.869232177734375,,Midwest,90.73793029785156,L,L
1,OF,77.0,195.0,6.77,,South,93.98993682861328,L,L
0,OF,74.0,175.0,6.98,82.0,South,94.0,R,L
0,OF,72.0,165.0,6.89,80.0,Midwest,85.0,R,R
0,OF,70.0,158.5,6.78,83.0,Midwest,92.1,L,R
1,OF,71.0,160.0,7.45,77.0,Midwest,85.4,L,L
0,OF,68.0,150.0,6.97,82.0,Northeast,87.6,R,R
0,OF,70.0,170.0,6.99,,Northeast,91.8,R,R
1,OF,72.0,175.0,7.11,90.0,Midwest,92.0,R,R
0,OF,69.0,165.0,7.519979000091553,,Midwest,90.14363861083984,L,L
0,OF,74.0,185.0,7.1,71.0,Midwest,78.0,L,L
0,OF,69.0,165.0,7.17,79.0,Midwest,83.5,L,L
0,OF,72.0,145.0,7.32,77.0,Northeast,82.7,R,R
1,OF,68.0,145.0,7.301900863647461,,West,92.45133209228516,R,R
0,OF,72.0,180.0,7.16,83.0,Midwest,87.4,R,R
0,OF,73.0,230.0,6.85,90.0,Midwest,96.2,R,R
0,OF,73.0,195.0,6.89,81.0,Midwest,88.9,R,R
1,OF,72.0,175.0,7.08,82.0,Northeast,82.0,R,R
1,OF,72.0,166.0,7.07,,South,99.1,R,L
0,OF,74.0,190.0,7.25,77.0,South,86.0,L,L
0,OF,72.0,201.7,7.15,79.0,West,101.1,R,L
0,OF,72.0,170.0,7.16,80.0,Northeast,88.0,R,R
1,OF,75.0,215.0,6.87,83.0,Midwest,100.3,R,R
0,OF,72.0,170.0,7.186573505401611,,West,88.42837524414062,R,R
1,OF,70.0,170.0,7.2685866355896,82.0,South,84.0,L,L
0,OF,71.0,185.0,7.1,,Midwest,92.2,L,L
0,OF,70.0,155.0,6.51,78.0,South,87.8,R,L
0,OF,69.0,142.0,7.38,83.0,South,83.5,R,R
0,OF,73.0,165.0,7.112807273864746,,South,90.3594741821289,L,L
0,OF,72.0,180.0,7.110035419464111,84.0,West,89.2,R,R
0,OF,69.0,145.0,6.96,78.0,West,87.9,L,L
0,OF,71.0,175.0,6.97,85.0,Midwest,93.6,L,R
0,OF,71.0,160.0,7.19,79.0,South,86.0,R,L
0,OF,68.0,193.3,6.87,75.0,South,86.8,R,R
0,OF,67.0,155.0,7.08,80.0,Midwest,87.7,R,R
0,OF,72.0,190.0,6.93,91.0,Northeast,101.0,R,R
0,OF,72.0,173.0,6.82,82.0,Northeast,93.9,R,R
1,OF,69.0,186.0,6.97,87.0,South,98.1,R,R
0,OF,70.0,196.0,7.02,91.0,South,103.8,R,R
1,OF,76.0,181.0,6.9,89.0,Midwest,95.1,R,R
0,OF,72.0,165.0,7.311795711517334,,South,93.53173065185548,R,R
1,OF,72.0,185.0,6.7,81.0,South,97.3,R,R
1,OF,73.0,201.0,6.61,93.0,South,106.2,R,R
0,OF,73.0,190.0,7.06,85.0,Midwest,90.7,R,R
0,OF,73.0,175.0,7.137938022613525,79.0,South,85.6,R,R
1,OF,71.0,185.0,6.913666725158691,,South,94.4814682006836,R,R
0,OF,70.0,155.0,7.18,82.0,Northeast,92.4,R,R
1,OF,70.0,175.0,7.74,80.0,South,91.4,R,R
0,OF,70.0,185.0,7.32,84.0,South,91.8,R,L
0,OF,71.0,165.0,7.68,79.0,Midwest,80.8,L,L
1,OF,71.0,185.0,7.01,90.0,Northeast,89.6,R,R
0,OF,67.0,140.0,7.392282962799072,,South,92.94124603271484,R,R
0,OF,70.0,170.0,7.001297950744629,79.0,Midwest,80.0,R,L
0,OF,71.0,165.0,6.97,77.0,Midwest,81.0,R,L
0,OF,74.0,175.0,7.56,82.0,Midwest,84.1,R,R
0,OF,71.0,140.0,7.5,74.0,Midwest,83.4,R,R
0,OF,72.0,183.0,7.1197075843811035,,Midwest,96.84810638427734,R,R
1,OF,71.0,168.0,6.7,81.0,South,88.3,L,L
0,OF,67.0,150.0,7.083014011383057,,Midwest,96.75249481201172,L,L
0,OF,71.0,160.0,6.94,91.0,South,92.8,R,R
0,OF,68.0,155.2,6.52,83.0,West,86.7,R,R
0,OF,68.0,175.0,7.02,75.0,South,88.9,R,R
0,OF,70.0,172.0,7.07,83.0,Midwest,92.1,R,R
0,OF,71.0,165.0,6.948225498199463,87.0,South,90.5,R,R
0,OF,70.0,165.0,6.88,82.0,Midwest,84.0,R,R
1,OF,72.0,190.0,7.38,,South,93.3,R,R
0,OF,68.0,163.1,7.04,77.0,South,86.4,R,R
0,OF,73.0,195.0,7.21,83.0,South,97.8,R,L
1,OF,69.0,150.0,6.8,92.0,South,68.0,R,S
1,OF,72.0,195.0,7.591090202331543,,South,90.29058074951172,R,R
0,OF,74.0,161.0,6.71,85.0,South,95.5,R,R
0,OF,73.0,190.0,7.09,83.0,South,96.7,R,R
0,OF,71.0,172.0,7.13,76.0,South,85.0,R,R
0,OF,74.0,200.0,6.77,98.0,Midwest,98.4,R,R
0,OF,74.0,169.1,6.98,87.0,South,92.8,R,R
0,OF,73.0,165.0,6.72,94.0,South,88.0,R,R
0,OF,72.0,176.2,6.93,90.0,Northeast,97.4,R,R
1,OF,73.0,210.0,7.54,87.0,Northeast,97.4,R,R
1,OF,73.0,205.0,6.78,,South,102.0,R,S
0,OF,75.0,180.0,7.49,87.0,South,90.0,R,R
0,OF,75.0,195.0,6.8,95.0,South,105.0,R,R
0,OF,69.0,150.0,6.690922260284424,,Northeast,94.49686431884766,L,L
0,OF,69.0,152.0,7.33,66.0,Northeast,79.7,R,R
0,OF,69.0,145.0,6.92,75.0,Midwest,82.5,R,L
1,OF,73.0,190.0,7.05,83.0,Northeast,90.0,R,R
0,OF,75.0,180.0,7.135525703430176,,South,89.643798828125,R,R
0,OF,72.0,210.0,7.05,86.0,South,95.9,L,R
0,OF,73.0,180.0,7.54,86.0,Midwest,84.8,R,R
0,OF,72.0,185.0,7.43,79.0,Midwest,87.4,R,R
0,OF,71.0,180.0,7.071969509124756,,Northeast,93.87653350830078,L,R
0,OF,76.0,196.0,7.6,76.0,West,90.0,R,R
1,OF,73.0,193.3,7.17,84.0,Northeast,94.7,R,L
0,OF,70.0,184.0,7.208562850952148,,Midwest,84.72924041748047,L,L
0,OF,72.0,180.0,7.294471263885498,,Midwest,100.2894287109375,R,R
0,OF,74.0,210.0,7.02,82.0,Midwest,98.8,R,R
1,OF,74.0,165.0,6.72,87.0,Midwest,92.8,R,L
0,OF,72.0,175.0,6.92,82.0,Northeast,88.9,L,L
0,OF,72.0,165.0,7.02,80.0,Northeast,88.9,R,R
0,OF,71.0,170.0,7.06,86.0,Midwest,93.8,L,L
1,OF,68.0,170.0,7.12,85.0,South,90.6,L,L
0,OF,72.0,185.0,6.96,83.0,Midwest,90.0,R,S
0,OF,74.0,200.0,6.85,93.0,Northeast,97.6,R,R
1,OF,73.0,165.0,7.493635654449463,,South,84.0210952758789,R,R
0,OF,71.0,163.6,7.15,84.0,Midwest,92.0,R,R
0,OF,73.0,180.0,7.2,79.0,Northeast,96.7,L,R
1,OF,73.0,195.0,7.362156391143799,,Northeast,87.3,R,L
0,OF,74.0,190.0,6.84,87.0,West,102.1,R,R
0,OF,72.0,190.0,7.481217384338379,,Midwest,81.12311553955078,R,R
0,OF,72.0,185.0,7.21,85.0,Northeast,92.8,R,R
0,OF,74.0,185.0,7.27,81.0,West,89.6,R,R
0,OF,70.0,185.0,6.96,79.0,South,97.3,L,L
0,OF,72.0,194.0,7.308602333068848,77.0,South,84.0,R,R
0,OF,71.0,165.0,7.635899543762207,,Midwest,87.1340103149414,L,R
1,OF,75.0,205.0,7.7,84.0,West,102.4,R,R
1,OF,68.0,165.0,6.66,94.0,Northeast,94.7,L,L
0,OF,73.0,170.0,7.53,76.0,Midwest,93.5,R,L
1,OF,72.0,170.0,7.27,67.0,South,91.7,R,R
1,OF,72.0,175.0,6.81,82.0,Midwest,91.9,L,L
1,OF,75.0,195.0,6.4,94.0,Midwest,100.5,R,R
1,OF,71.0,195.0,7.31,82.0,South,95.0,L,L
0,OF,71.0,165.0,7.12,78.0,West,96.4,R,R
0,OF,75.0,190.0,7.43,75.0,South,90.1,L,R
0,OF,75.0,185.0,6.9396491050720215,,Midwest,93.27207946777344,R,R
0,OF,72.0,215.4,7.1,74.0,Northeast,91.5,R,R
0,OF,73.0,180.0,6.9,89.0,Midwest,96.1,R,R
1,OF,77.0,200.0,6.910796165466309,,West,99.7073211669922,R,R
0,OF,75.0,185.0,6.99,81.0,South,92.7,R,R
0,OF,68.0,165.0,7.06,84.0,South,83.4,R,R
0,OF,75.0,195.0,7.09,85.0,Midwest,93.9,R,R
0,OF,68.0,160.0,6.91,76.0,Midwest,83.0,L,L
0,OF,71.0,160.0,7.23,89.0,Midwest,89.7,R,R
1,OF,74.0,180.0,6.53,85.0,Northeast,102.5,R,R
0,OF,74.0,230.0,6.98,85.0,Midwest,97.3,R,L
0,OF,75.0,185.0,6.78,93.0,Midwest,96.1,R,R
0,OF,65.0,135.0,6.79,77.0,Midwest,87.8,R,R
0,OF,75.0,200.0,6.95,88.0,South,97.1,R,R
0,OF,75.0,200.0,6.81,93.0,Midwest,95.3,L,R
0,OF,74.0,170.0,7.13,83.0,Midwest,91.3,R,R
0,OF,71.0,155.0,7.260750770568848,72.0,Midwest,88.0,L,L
0,OF,74.0,175.0,7.07,84.0,West,99.8,R,R
0,OF,71.0,190.0,6.71,94.0,Midwest,97.0,R,R
0,OF,71.0,175.0,7.16,81.0,South,79.0,R,R
1,OF,72.0,186.3,6.98,82.0,South,97.3,L,L
0,OF,75.0,215.0,7.19,80.0,West,107.6,L,L
1,OF,73.0,195.0,6.94,89.0,Midwest,99.5,R,L
0,OF,72.0,182.0,7.501566410064697,,South,89.57698059082031,R,L
0,OF,73.0,180.0,7.34,78.0,Northeast,89.3,R,R
0,OF,71.0,180.0,7.46,76.0,South,97.0,L,L
0,OF,73.0,165.0,7.21,72.0,South,87.0,R,R
0,OF,74.0,190.0,7.63,79.0,West,101.9,R,R
0,OF,71.0,180.0,6.946501731872559,,South,91.25196075439452,R,R
0,OF,71.0,175.0,6.75,83.0,Midwest,91.4,L,L
0,OF,70.0,165.0,7.348012447357178,83.0,West,84.2,R,R
1,OF,69.0,152.1,6.85,77.0,South,96.4,L,L
0,OF,75.0,215.0,7.36,81.0,Midwest,101.2,R,R
0,OF,70.0,180.0,6.6,92.0,South,103.2,R,R
1,OF,73.0,190.0,7.656599521636963,,Northeast,92.66456604003906,R,R
1,OF,73.0,180.0,7.06,81.0,Northeast,93.5,R,R
1,OF,72.0,175.0,6.68,89.0,South,93.6,R,R
1,OF,73.0,175.0,6.49,89.0,West,102.4,L,L
0,OF,70.0,170.0,7.049959182739258,80.0,Northeast,93.4,L,L
0,OF,74.0,210.0,6.8,93.0,Midwest,105.9,R,L
0,OF,71.0,170.0,7.171477794647217,,West,86.49787139892578,R,R
0,OF,71.0,170.0,7.26,86.0,Midwest,88.9,L,L
0,OF,74.0,180.0,6.956310749053955,,South,91.36583709716795,R,L
